"task_id","learner_id","classif.ece","calibration_strategy","calibration_method","base_learner"
"credit-g","classif.ranger_calib.perfold_beta",0.116987881648608,"perfold","beta","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.0810977478296027,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.104461895192283,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.102365170160635,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.112917814481737,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.0812775097229296,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.0404727988836188,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.0688040521196654,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.115123297872193,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.100566004367979,"perfold","isotonic","ranger"
"credit-g","classif.ranger_calib.perfold_isotonic",0.0957347982447668,"perfold","isotonic","ranger"
"credit-g","classif.rpart",0.115392419504373,"none","none","rpart"
"credit-g","classif.rpart",0.184831042594619,"none","none","rpart"
"credit-g","classif.rpart",0.221802885476243,"none","none","rpart"
"credit-g","classif.rpart",0.219153856266855,"none","none","rpart"
"credit-g","classif.rpart",0.164513190102359,"none","none","rpart"
"credit-g","classif.rpart",0.200956985111514,"none","none","rpart"
"credit-g","classif.rpart",0.218672810465995,"none","none","rpart"
"credit-g","classif.rpart",0.170734423518104,"none","none","rpart"
"credit-g","classif.rpart",0.215421288263394,"none","none","rpart"
"credit-g","classif.rpart",0.276271103048961,"none","none","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.181442325378775,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.159986435441054,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.123082233829088,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.153171039049952,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.118247095921367,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.173011760276253,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.111462037076965,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.150700002504867,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.208566437226825,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_platt",0.12928176195716,"oof","platt","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.193101387365886,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.141984461397438,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.190378482213334,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.205989451331577,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.230118055904066,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.154600355145203,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.21613347946522,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.164825918965567,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.212588443319389,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_beta",0.160017126702412,"oof","beta","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.269635966700457,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.214460611038904,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.24412563560226,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.239560341391715,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.262795227403592,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.230290274436711,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.215593620326317,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.170773338064367,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.297407409759196,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.oof_isotonic",0.267904590401064,"oof","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.138013504816745,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.0945179520137041,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.173042518353477,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.132178057786141,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.189236257140032,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.121353966497672,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.138407640670648,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.165084531408617,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.192164769817203,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_platt",0.161021136768751,"perfold","platt","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.150061631109597,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.163985142535942,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.174407373652309,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.145476963022498,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.155850202980704,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.183043719152185,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.17008139435619,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.139414957378855,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.221121320917613,"perfold","isotonic","rpart"
"credit-g","classif.rpart_calib.perfold_isotonic",0.160619809267829,"perfold","isotonic","rpart"
"pc4","classif.naive_bayes",0.0964831094796444,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.116627525318198,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.111749190708429,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.135762157145647,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.132178644672929,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.134877903103341,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.155721579424293,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.128408635398685,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.125233734114107,"none","none","naive_bayes"
"pc4","classif.naive_bayes",0.0532407173533181,"none","none","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0770628137576842,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0736954190135465,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0811869495198681,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0918433385930338,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0830863123724541,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0667095813336041,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.114302673572283,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0394350921233738,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0675582205306723,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_platt",0.0929534713093909,"oof","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0437704765370474,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0346015557398643,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0387682447170684,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0524073207462088,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0427404587555616,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.076033816092198,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0552855577329559,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0683038711981212,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0741501056826923,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_beta",0.0874013691977272,"oof","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.0749409500898618,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.0765637357842269,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.0882162400729657,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.05830899543483,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.0983587596125131,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.051939727463353,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.107626001240938,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.077109920032433,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.0447164496740709,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.oof_isotonic",0.0389809899020642,"oof","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0771316720310871,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0674379558918146,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0652606805205491,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0852361505412755,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0795480056271635,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0787277879754839,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.106957598914688,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0423711476824519,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0655197885736077,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_platt",0.0723759813194396,"perfold","platt","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0347148565439505,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0343551775526549,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0274644229522439,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0627548906654079,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0437697790165101,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0760778031047483,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0776609780472794,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0425278835758302,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0684478524181754,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_beta",0.0781923073938812,"perfold","beta","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0446114181664469,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0495303632562343,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0419690276050919,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.063104550192976,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0537506668421858,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0798525683458283,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0964221566610913,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0468816131562206,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0479445232419546,"perfold","isotonic","naive_bayes"
"pc4","classif.naive_bayes_calib.perfold_isotonic",0.0510141148849543,"perfold","isotonic","naive_bayes"
"pc4","classif.ranger",0.0367912263535551,"none","none","ranger"
"pc4","classif.ranger",0.0536329419439009,"none","none","ranger"
"pc4","classif.ranger",0.0613096977603827,"none","none","ranger"
"pc4","classif.ranger",0.0351155414220483,"none","none","ranger"
"pc4","classif.ranger",0.0710756794955425,"none","none","ranger"
"pc4","classif.ranger",0.0596894715254304,"none","none","ranger"
"pc4","classif.ranger",0.0423706027990274,"none","none","ranger"
"pc4","classif.ranger",0.0442731297754314,"none","none","ranger"
"pc4","classif.ranger",0.0567808920044074,"none","none","ranger"
"pc4","classif.ranger",0.0657873617952928,"none","none","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0392951258092601,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0725783919324913,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0541357618623102,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0430118351928619,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0290080967646767,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0383589425982193,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0436432275615304,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0459896625935034,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.0320250484112924,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_platt",0.044640558050956,"oof","platt","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0269297299372734,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0436279839900723,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0393724114875649,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0231125393130564,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0382402796325737,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0196167908309334,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0302344314807571,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0288653884460028,"oof","beta","ranger"
"pc4","classif.ranger_calib.oof_beta",0.0463964978157966,"oof","beta","ranger"
